line,filename,lines,type,character,text
0,script11.txt,944,META,undefined,undefined
2,undefined,undefined,dialogue,Jill,G'evening.
3,undefined,undefined,dialogue,Gillian,"Ah, hey."
4,undefined,undefined,dialogue,Gillian,How are you feeling?
5,undefined,undefined,dialogue,Jill,Lilim are soft... and warm.
6,undefined,undefined,dialogue,Gillian,Come again?
7,undefined,undefined,dialogue,Jill,You heard me.
8,undefined,undefined,dialogue,Gillian,"So, on a scale from ""steaming pile of shit"" to just ""sad"", where are you?"
9,undefined,undefined,dialogue,Jill,Hm...
10,undefined,undefined,dialogue,Jill,A sad pile of shit.
11,undefined,undefined,dialogue,Jill,"I still hate myself, I'm still sad as hell, but... how to put it... the noise stopped."
12,undefined,undefined,dialogue,Jill,I don't know if I explained myself.
13,undefined,undefined,dialogue,Gillian,"Sorta, kinda."
14,undefined,undefined,dialogue,Dana,"So, how were things last night?"
15,undefined,undefined,dialogue,Jill,"...cozy, I must admit."
16,undefined,undefined,dialogue,Jill,I can't believe you paid Dorothy for that.
17,undefined,undefined,dialogue,Dana,"Well, if you wanna call that payment, I guess."
18,undefined,undefined,dialogue,Jill,Hm?
19,undefined,undefined,dialogue,Dana,I called Dorothy to tell her what happened to you and she was really concerned.
20,undefined,undefined,dialogue,Dana,She stuttered for a second saying that she had the whole night to go and she couldn't just leave for free.
21,undefined,undefined,dialogue,Dana,"I asked her how much and she said, ""Enough to pay for this soda I'm having is fine."""
22,undefined,undefined,dialogue,Jill,...
23,undefined,undefined,dialogue,Gillian,How did you get her number?
24,undefined,undefined,dialogue,Dana,I have... contacts.
25,undefined,undefined,dialogue,Gillian,...right.
26,undefined,undefined,dialogue,Dana,"Anyways, Jill. If you need a second break, a drink or a hug... just let me know, you hear?"
27,undefined,undefined,dialogue,Jill,Thanks.
28,undefined,undefined,dialogue,Gillian,"I'd make you the same offer, but I'm guessing hugs from me are the last thing you want."
29,undefined,undefined,dialogue,Gillian,"If you need a bartender, let me know though."
30,undefined,undefined,dialogue,Jill,Nice to know.
31,undefined,undefined,dialogue,Jill,"Anyways, we have work to do."
32,undefined,undefined,dialogue,Jill,Time to mix drinks and change lives.
33,undefined,undefined,dialogue,Gillian,"Heh, it's nice to hear that again."
34,undefined,undefined,dialogue,Jill,Did you say something?
35,undefined,undefined,dialogue,Gillian,Did I?
36,undefined,undefined,dialogue,Jill,...
37,undefined,undefined,dialogue,Jill,"Welcome to Valha-... oh, it's you guys."
38,undefined,undefined,dialogue,Rad Shiba,Hey! Be more respectful! I brought my boss here.
39,undefined,undefined,dialogue,Jill,Aren't you a part-timer here or something?
40,undefined,undefined,dialogue,Rad Shiba,My OTHER Boss.
41,undefined,undefined,dialogue,Rad Shiba,You're talking to the great Nacho Tumbleweed Jr.!
42,undefined,undefined,dialogue,Jill,...
43,undefined,undefined,dialogue,Jill,...Boss! I'm taking my break!
44,undefined,undefined,dialogue,Dana,"I know what I said earlier, but you haven't even started yet!"
45,undefined,undefined,dialogue,Jill,Shit...
46,undefined,undefined,dialogue,Jill,"So, what brings you here today?"
47,undefined,undefined,dialogue,Nacho,I wanted to see the place my best soldier is working at.
48,undefined,undefined,dialogue,Jill,"""Soldier""?"
49,undefined,undefined,dialogue,Jill,"Wait, aren't you the dog I served last Monday?"
50,undefined,undefined,dialogue,Nacho,...?
51,undefined,undefined,dialogue,Nacho,"Oh! It's you, Dana!"
52,undefined,undefined,dialogue,Nacho,"Soldier, why didn't you tell me you were working for Dana?"
53,undefined,undefined,dialogue,Rad Shiba,"No, that's not Dana. That's just J."
54,undefined,undefined,dialogue,Jill,...
55,undefined,undefined,dialogue,Jill,So I'm guessing you're part of this whole CIRA thing.
56,undefined,undefined,dialogue,Nacho,Part of it? I FOUNDED it!
57,undefined,undefined,dialogue,Nacho,"Humans have the best intentions, but they just don't get us."
58,undefined,undefined,dialogue,Nacho,So I decided to create a place where dogs can be dogs.
59,undefined,undefined,dialogue,Nacho,"""Here, we can take in any dog without a place in this world."""
60,undefined,undefined,dialogue,Nacho,We created our own heaven on earth.
61,undefined,undefined,dialogue,Jill,And do you take Corgis only?
62,undefined,undefined,dialogue,Nacho,Do I look like one of those Seifar bitches? Of course not!
63,undefined,undefined,dialogue,Nacho,"I'd include other animals, but sadly I can only take care of those who are of the same species as I."
64,undefined,undefined,dialogue,Jill,"(Sad thing is, I'd take him more seriously... but it's a talking Corgi with an eyepatch.)"
65,undefined,undefined,dialogue,Jill,Will you get anything?
66,undefined,undefined,dialogue,Rad Shiba,"I'm fine. What about you, boss?"
67,undefined,undefined,dialogue,Nacho,Manly stuff.
68,undefined,undefined,dialogue,Jill,...you sure?
69,undefined,undefined,dialogue,Nacho,Did I stutter?
70,undefined,undefined,dialogue,Jill,...alright.
71,undefined,undefined,dialogue,Jill,Here.
72,undefined,undefined,dialogue,Nacho,Yes! This is just what I wanted.
73,undefined,undefined,dialogue,Nacho,...
74,undefined,undefined,dialogue,Nacho,BLEGH! This tastes worse than my own butt.
75,undefined,undefined,dialogue,Jill,"Hey, you asked for it."
76,undefined,undefined,dialogue,Jill,Here.
77,undefined,undefined,dialogue,Nacho,This looks good.
78,undefined,undefined,dialogue,Nacho,...
79,undefined,undefined,dialogue,Nacho,BLEGH! This tastes worse than cat poo.
80,undefined,undefined,dialogue,Jill,...right.
81,undefined,undefined,dialogue,Jill,Here.
